J03909_at	489.6	315.1	367.5	371.7	1	677	177.2	240.1	69.5	306.3	112.15	1	247.3	787.4	1640.2	1398.5	838.5	357.6	1723.8	1883.2	1031.3	616.7	64.3	86.1	80.9	170.7	1037.9	163.6	344.8	1
J03934_s_at	201.9	1	362.7	875.4	192.6	37.7	1104.6	67.6	150.8	344.1	1	136.3	1	106.1	90.1	142.7	180.3	66.6	1	1	59.9	908.4	512.7	1006.7	483	505.7	196.6	86.7	268.9	204.3
J04027_at	126.3	66.7	1	63.8	134	70.2	109.8	104.1	40	1	1	47.9	135.9	106.1	109.2	110.5	33.7	229.4	48.6	137.2	53.7	109.7	117	88.9	23.2	242.3	208.7	62.8	186.1	1
J04029_s_at	579.5	358.9	408.1	229.2	290.4	312.6	547.3	357.8	720.2	387.6	520.8	425.3	247.2	568.9	365.5	306.9	438.6	221.2	804.1	333.3	187.2	545.4	427.3	480.2	389	466.5	300.7	423.6	487.6	408.9
J04031_at	187	127.1	1	192.5	1	165.6	112	172	135.7	1	182.3	82.1	223.4	107.8	166.1	161.5	1	157.9	99.3	121.5	55.4	160.5	145	121.8	152.2	187.7	122	143.7	143.8	95.7
J04046_s_at	350.7	370	541.6	927.7	476.6	495.9	374.7	632.2	629.6	562.6	1	646.2	588.1	360.8	529.1	1057.9	731	743.4	354.4	375.2	482.8	439.1	552.5	435.8	627.9	533.8	461	806.9	543.3	524.5
J04056_at	232.8	1	152.6	1	1	16.35	54.1	89.5	252.2	1	1	113.7	1	45.9	89.5	112.9	64.4	1	127.4	64.9	73.8	198.7	141.5	160.5	79	154.7	120.3	133.4	180.6	155.1
J04058_at	250.8	71	250.4	124.1	1	96.7	227	1	111.6	115.4	1	109.1	76.6	90.8	116.1	64.1	116.9	1	43.6	102.3	47.5	375.1	356.9	157.4	167.3	245.6	230.9	208.2	194.6	162.3
J04080_at	1102	775.9	359.7	295.6	224.8	666.6	235.2	239.5	293.3	639.6	460.4	367.1	112.6	1174.4	2034.4	684	664	571.7	1565.5	1347.9	3211.8	1083.3	754.9	31.1	277.3	70	1753.9	86.4	1	1
J04088_at	275.1	109.4	225.9	137.6	1	191.5	130.2	217.1	277.1	261.4	1	137	1097.9	146.5	526	226.1	315.8	271.6	187.3	139	49	511	116.8	187	423.8	363	263.9	65.7	141	1
J04093_s_at	374.2	400.8	610.8	522.3	293.7	437.4	670.4	1	522.7	742.6	187.1	558.5	1	352.2	111.4	327.1	123.1	1	47.3	27.1	65.9	817.4	675.6	1198.7	321.2	1232.5	93.8	988.4	625.2	847.8
J04102_at	474.6	90.2	363.3	71.3	1	1	1	174.9	179.3	128.6	1	128	37	198.8	113.7	1	321.6	446.4	56.9	306.7	526.7	214.2	242.3	252.6	370.7	343.6	451.4	235.3	185.8	263.6
J04152_rna1_s_at	1123.9	2932	2023.5	3351.7	3523.9	2060	2920.3	1624.4	3264.8	2938	1679.2	2359	1	1967	1100.4	939.5	2261.5	1	1169.9	1478.1	552.7	1097.7	2173.6	1320.6	1949.4	1552.6	1134	2387.2	2340.8	2706.6
J04164_at	882.3	1017.6	962.5	113.2	439.1	2700.4	128.4	851.4	225.7	184.6	1188.6	123.7	335	803.2	2784.1	1989.6	651.3	523.6	2767.4	3171.3	3429.5	860.1	299	1	1	58.1	1379.6	92	2470.4	293.1
J04173_at	1173.5	1415.8	1813.6	1836.2	1313.4	1932.7	1396.1	1518.6	1340	1923.6	1444.8	2056.8	1269.6	1394.8	1316.1	836.8	892.8	809.6	1658.8	1583.2	1255.3	1052.2	1869.2	1216.9	1353.2	1479.7	1270.2	1723.1	2246.3	2404.3
J04177_at	22.4	146.2	1	38.8	1	47.2	1	37.2	1	63.7	1	74.1	27.5	17.65	169.7	34.6	38.3	1	101.4	47.4	27.2	25.1	55.4	20.6	103.1	29.6	383.5	1	32.4	1
J04182_at	798.3	1095.1	642.5	754.8	1139.3	1255.9	1310.8	753.4	1077.1	783.4	1	697.1	569.3	889.8	1163.8	922.2	1445.5	1285.6	1008.5	809	627.1	755.6	784.2	981	566.9	1115.2	809.2	1006.6	834.1	1204.3
J04444_at	607.3	1	374.9	749.4	675.3	495.1	324	767.1	405.7	372.2	1	379.1	319.3	140	127.7	408.1	52.6	229.1	1	512.2	225.8	711.3	920.2	761.2	1064.1	532.9	267.6	280.5	511.7	624
J04456_at	1343.4	594.7	484.6	1013.8	364.6	603.8	489.7	347.8	642.1	705.2	527.2	408.2	1567.3	1517.4	3460.6	2344.6	998.6	719.6	1370.2	2166.5	2403.6	1216.4	332.8	940.1	255.7	391.3	2145.4	577.8	187.7	236.8
J04469_at	455.9	124.3	1	397.7	208.6	99.8	171.6	107.4	8.3	311	1	237.2	133.3	266.5	62.7	81.1	68.4	199.4	20.9	526.9	77	348.8	77	362.4	56.6	475.2	74.6	123	472.7	204.4
J04501_at	214	1	310.7	229.6	1	156.8	1	1	442.7	1	1	465.4	238.5	1	196.6	1	312.7	1	360	201.5	1	198.2	217.2	225.8	518.3	330.1	201.1	150.1	227.5	483.3
J04543_at	383.5	189.3	1	204.7	1	178.8	152	221.1	93	130.4	1	179.3	61.2	203.8	160.5	127.8	327.5	128.7	189.9	207.5	157.9	410.3	231.6	294.1	156.9	301.5	714	288.5	282.7	223.3
J04605_at	163.5	217.4	110.1	171	152.4	106.9	153.1	326.8	148.9	242	1	76.7	90.4	141.4	158.7	90.6	198.6	125.4	110.6	96.3	116.5	182	90.9	289	120.4	124.8	207.2	291.3	158.8	274.7
J04611_at	724.6	323.3	375.8	684.9	565.9	701	506.6	1079.9	839.6	590.9	423.6	505.9	1063	699.6	689.3	305.8	344.6	356.5	187.4	1138.1	291.4	818.3	757.7	997.6	213	774.3	575.2	960	926.3	987.6
J04615_at	483.3	916	2060.2	778	1177.6	2160.1	511.6	946.4	118.8	586.9	954.2	922.2	1181	482.3	358.2	1006.2	319.3	1455.1	532	214.5	390.4	774.8	754.8	534.8	1184.6	501.8	476.5	1129.2	1187.3	1310.1
J04617_s_at	557	4296.5	2360.6	2879.7	3241.6	3047.1	2628.4	3340.8	4769.7	5517.5	6347	6946.9	3010.3	3091.7	2415.3	3305.6	3781.4	5184.4	5863.4	2379.2	5878	527.6	1067.8	613.8	1375.7	690.4	1100	1565.7	1477	1802.1
J04794_at	641.2	546.4	1020.4	1079.1	767.6	1002.6	786.9	1432.1	1760.1	984.1	1	724.6	814.8	789.2	881.3	1351.9	623.7	1202.9	661.4	646.4	547.5	821.9	772.5	822.5	784.3	711.3	804.8	1020.8	861.8	892.4
J04810_s_at	47.1	31.1	38.4	21.8	1	23.2	1	32.1	14	1	1	1	30.1	17.7	25.9	20.8	1	1	1	20.1	1	30.7	20.1	106.8	45	101.2	15.7	33.6	73.9	1
J04823_rna1_at	752.9	1544.6	2785.9	3239.8	3658.8	2157.2	2609.9	2984.8	2137.2	3123	3133.1	2207.9	3116.9	2723.3	2482.5	3347.4	2593.1	3484.6	1669.2	2716	2195.6	683.1	1584	892.1	1538.5	1101.1	1239.4	2312.1	2053.4	2528.7
J04973_at	629.8	301.2	261.2	381.6	575.4	228.4	333.8	231.8	194.8	314.1	153.6	330.2	307.1	288.3	172.1	147.6	218.9	219.7	147.4	287.2	261.6	602.2	658.2	702.5	418.5	529.7	284	324.7	540.9	418.5
J04982_at	118.8	1	1	40	1	1	50	92.5	92.7	1	1	31.1	59.8	23.2	29.2	98.8	1	50.3	1	1	64.5	106.7	123.9	105.7	104.7	87.5	57.8	47.3	125.2	90
J04988_at	980.7	2670.9	3395	3254.2	3347.1	3132.6	3198.7	4017.5	4846.5	4161.2	3817.1	5454.1	3136.2	3322	3231.5	2501.4	3141.2	1938.4	2180.4	2901.4	3502.7	871.1	2123.7	1088	2308.6	1467.2	1703.2	2636.3	2574.8	2686.7
J05016_rna1_s_at	86	42.9	1	1	1	31.5	1	19.5	45.3	55.2	1	21.7	36.3	42.6	14.75	57	28.1	48.5	1	37.8	35.6	95.8	49.2	49.8	60.8	71.1	65.1	43.2	47.3	49.3
J05032_at	114.3	47.7	59.2	53.3	67.2	42.3	94.3	90.4	36.1	22.55	1	30.8	68.5	33.3	38.6	11.1	39.5	23.9	16.5	43.1	38.9	152.2	173.5	202.1	79.4	193.3	108.4	63.2	107.8	97.6
J05036_s_at	298.8	77	687.3	1	1	340.6	40.1	1	56.8	496.9	560.5	885.6	1	1	257.5	1	1	1	1	1	1	63.6	1456.2	1327.9	1	1813.5	12.5	2353.5	28.5	1228
J05243_at	263.2	148.8	84	227.9	184.5	165.8	121.9	264.1	98.7	95.3	84.2	196.7	324.6	190	207.7	196.8	239.1	189.9	151.3	213.8	231.7	233.6	165.5	234.2	87.3	219.1	132.9	125	242.2	192.6
J05249_at	324	362.6	348.9	947.6	463.8	349.3	290.3	444.5	797.8	432.4	498.4	397.5	571.8	367.8	308	444.1	453.3	759.1	361.6	265.1	316.2	459.9	369.1	462.8	455.8	423.6	330.7	417.7	562.5	682.5
J05272_at	188.3	429.9	154.7	445.4	379.7	425.6	309.5	316.2	1	1	1	392.2	203.9	197.1	373.7	302.3	376.4	1	390.6	356.3	282.6	267.9	68	275.3	1	148.8	326.4	323.9	279.8	425.8
J05448_at	136.6	1	99.6	9.6	51.75	103.9	1	94.3	68.8	1	1	1	1	17.4	58.1	1	1	1	1	1	1	212.2	169	244.4	28.6	162.7	114.8	147.5	59.2	1
J05582_s_at	364.3	623.6	1	309.8	474.3	1	182	169.4	484.7	630.3	161.5	1	1	212.6	1	647.1	165.2	1084.5	1	386.1	178.8	129.6	1	105.8	434.3	308	147.6	285.5	606.1	614.7
J05614_at	1063.8	521.2	1668.2	1374	518.4	1044.7	712.8	1083.8	1967.9	898.7	2141.6	1035.7	2490.1	1708.2	1290.6	1858.6	1760.2	1665	1001.6	482	351.4	1028.5	671	1274.2	855.7	1175	722.2	467.7	1088	577.5
J05633_at	228.7	107.3	68.8	52.3	338.2	181.6	217.1	108.8	342.2	100.8	171.2	190.3	18	88.9	208.5	222.2	195.1	1	1	83.9	163.1	234.9	134.7	477.9	68.3	152	279.3	261.8	65.9	151.6
J05682_at	126.3	145.4	130.7	71.9	58.4	109.1	72.6	50.1	73.8	168.7	199.4	71.7	34.9	62.7	79.3	62.2	146.6	65.6	64.3	59	71.5	137.4	94.9	169.2	165.1	115	150.1	43.5	79	48.9
K02405_f_at	341	655.6	263.4	1	236.6	183.1	182.3	219	91.3	92	191.5	69.4	1	256.3	715.9	677.7	235.5	280.5	1108.3	509	471.3	297	91.2	83.3	19	38.4	587.3	95.3	220.6	392.3
K02574_at	582.1	226.7	517.9	324.4	326.7	300.2	174.9	176.1	151.3	413.7	556.9	399.2	152.7	331.2	383.8	620.5	354.3	349.7	777.2	295.9	229.6	442.7	311.5	448.9	217.4	482.9	321.4	232.9	358.2	189.8
K02765_at	624.3	339.5	1	1	252	345.4	520.1	88.5	1	1	1	1	1	970.5	614.5	1838.9	292.8	99.5	820.8	1790.3	5346.5	222.3	84.2	230.1	1	457.8	639.8	783	517.5	98.6
K03021_at	787.9	540.3	51.3	70.3	1	323.3	639.2	523.4	1	514.4	1	103.3	1	573.6	198.8	159	982.7	201.8	152	178.9	721.5	551.4	94.7	1160.9	1	253.3	335.1	222.3	179.3	90.7
K03195_at	362.9	453.9	306.7	667.9	1	827.6	980	902	1816.3	1124.2	1	403.9	134.9	454.3	443.8	134.2	381	175.5	736.9	464.9	157.2	290.2	688.3	399	285.5	591.7	539.4	1164.3	925.4	988.5
K03430_at	282.1	531.8	249.4	183.9	1	405.7	180.7	270.9	141.3	142.4	279	155.3	114	505.7	1047.2	1086.3	268.3	403	2066.8	1202.7	545.4	188.8	93.9	46.8	112.6	72.6	485.5	217.2	122.1	229.3
K03431_cds1_at	101.5	303	1	241.9	1	82.1	199	148.1	125.6	207	381.4	212.3	112.8	169.1	161.9	1	225.3	141.1	83.1	132.1	119.9	1	1	1	182	116.1	1	216.7	142.5	192.9
K03460_at	117.7	269.9	175.6	532.6	590.6	311.6	292.5	1	73.8	222.9	1	168.4	236.4	146.7	214.8	1	260.4	166.9	132.9	186.2	268.4	189.3	232.9	274.6	1	214.7	1	777.8	231.9	558.5
K03515_at	786.1	982.2	1187.4	1674.9	864.9	1157.6	1149.9	1381.1	1499.9	1226.3	1259.5	853.9	2440.6	809.8	1045.8	844.5	448.9	1833.4	941.8	1130.2	607.3	869	853.5	1171.5	1836.4	1303.7	1177.5	1543.3	1416.5	1553.3
L00058_at	313.3	1	215.6	1	1	1	189.9	116.5	1	100	1	171.7	1	56.6	166.4	51.6	93.4	1	1	194.2	48.8	271.3	121.5	254.4	29	158.5	46.7	164.4	158.4	321.7
L00352_at	324.8	1	237.3	88	1	1	199.7	1238	1	221.5	317.8	1	166.3	161.4	180.2	239.9	145.5	287.6	222.9	873.1	102.3	433.7	99.6	49.7	433.2	284.8	208.7	1	87.8	1
L00634_s_at	173.9	1	110.9	109.3	1	71.4	1	100.2	100.4	83.6	127.3	97.1	96.7	69	57.7	96.2	106.2	85.9	1	39.4	70.3	151.8	129.3	411.7	62	347.8	135.3	80	91.3	83.8
L00635_at	93.9	218.9	161.8	70	1	46.65	147.5	49.1	108.4	149.8	1	1	108	116.5	191.1	1	124	92.1	155.1	92.8	53.05	58.7	81.1	80	1	110.6	91.9	93.1	154.8	1
L00972_at	27.4	1	191	1	1	67.6	17.6	33.2	45.4	1	1	58.3	62.2	1	29.6	134	207.9	9.1	1	23.7	18.8	23	48.4	26.8	98.3	24.1	74	50.1	67.4	1
L02326_f_at	246.3	1278.7	2278.1	1	1	1520	1	1034.3	1	301.6	1	198.1	1	253.2	1292.7	1110.4	1	291.9	3586.8	1609	377	562.4	249.3	1	359.3	151.2	874	1	1	136.35
L02426_at	632.7	339.8	582.4	525.3	612.2	581.8	515.8	612.7	680.7	631.9	670.9	416.5	841.4	614.3	596.3	712.6	595.2	609.7	627.2	602.6	427.9	696.7	564.8	788.7	490.5	569.9	646.7	365	573.9	379.9
L02547_at	55.9	1	110.3	12.4	1	44.7	59.6	1	47.8	1	1	62.8	67.8	51.5	1	42.2	42.7	19.9	1	34.7	1	77.9	39.4	100.4	61	60.2	38.1	1	37.4	1
L03411_s_at	254.1	100.9	181.5	147.1	170.7	113.8	146.7	187	329.2	147.8	1	119.5	295.7	364.1	234.2	215.9	161	228.2	162.3	281.9	135.6	351	125	238	108.6	190.6	105.6	170.4	148.3	193.1
L03532_at	728.4	440.3	542.7	484.1	424.2	585.1	427	808.5	591.5	469.9	303.4	539.5	900.3	461.9	465.9	506.5	650.7	514.4	326.1	594.6	212.2	964.1	605.6	769.6	545.4	666.6	560.4	475.8	641.6	584.2
L03785_at	54.8	200	1	93.5	1	1	127.6	1	103.3	69.5	1	1	1	1	52.5	1	91.6	1	63.4	83	47.3	44	80.3	51	1	63.1	60	1	107.8	261.9
L04270_at	296.3	1	350.3	104.4	179.5	341.5	271	149	179.7	295.6	1	260.8	1	1	731.1	1	410.7	43	1	514.6	274.7	292.4	244.2	251.9	231.1	396	1	658.2	450.4	646.8
L04282_at	121	1	1	207.5	130.6	152	125.9	136.9	176	1	1	106.9	142.8	125	163.8	112.9	139.2	145.9	1	1	67	107.1	128.4	227.8	222.8	181	161.4	88.7	205.7	1
L04483_s_at	733.7	5057.7	3456.9	4285.8	5155.7	3973.1	4112.9	4162.4	6160.4	6458.4	7663	6161.4	4212.5	4521.3	3031.7	4216.3	4693.4	5083.7	5071.4	2937.9	7559.3	648.8	1543.3	737.6	2001.8	1022.2	1496.5	2620.5	2469	2857.3
L04490_at	257	1	287.6	204.4	1	1	244.5	319.1	227.6	116.6	139.6	179.4	268.8	233.2	423.6	256.5	297.1	390.4	339	620	138.8	375.5	264.3	218.9	1	237.3	452.5	279.3	447.8	395.8
L04733_at	275.2	1	141.1	74.3	1	126.4	158	258.6	1	137	1	271.1	448.5	212.6	87	221.4	1	350.7	204.7	179.5	1	165.8	235.2	243.7	1	126.1	277.3	132.2	154.8	215.9
L05072_s_at	199.9	183.2	1	179.9	1	187.1	1	126	1	1	1	1	1	132.3	146.8	169.1	1	199.9	247.4	497.2	127.2	90	127.1	197.2	1	109.5	202.7	79.3	284.7	219.3
L05187_at	1212.9	521.5	162	266.4	1	390	280.2	443.6	425.2	1743.7	552.1	496.9	91.2	1035.2	102.4	438.3	267.5	156.7	4990.9	243.5	235.9	338.1	257	644.9	471.4	359.4	379.8	246.9	102.5	219.3
L05425_at	105.2	1	175	37.8	1	72.3	34.1	92.4	119.5	139	1	73.9	136.6	109.9	65.3	78.2	100.4	76.5	1	87.9	22.3	166.8	73.2	101.1	82.1	108.4	51.3	1	69.8	1
L05624_s_at	138.1	1	222.1	103.7	1	175.6	193.2	1	134	1	1	1	127	98.7	93.6	1	40.8	1	157.3	96.1	89.4	143.2	75.4	134.6	79.7	138.5	129.2	108.1	1	158.7
L06132_at	680.3	693.3	1340.8	1106.1	579.7	967.7	1044.8	1168.6	547.8	1444.7	1265.4	899	772.7	660.1	834.7	972.2	407.1	1092.1	354.1	1175	513.4	759.4	1240.4	906.9	1462.4	889.8	826.1	885.8	1066.7	887
L06419_at	248.4	1	92.4	295	1	233.6	191.8	406.3	401.5	373.4	1	220.6	218.6	211.2	589.9	277.4	631.4	1	135.6	166.1	238.8	239.9	1	196.8	1	202.9	390.2	257.7	302.4	73.85
L06499_at	612.9	6092.5	3119.7	3684.9	4803.3	3870.3	4026.3	4166.9	6354.9	7233.7	7994.6	9495	4356.7	4597.9	3046.5	4445.4	4832.9	6736	6462.3	2911.7	7796.8	451.2	1191.9	609.6	1482.3	822.2	1334.2	2022.7	2064.1	2277.9
L06505_at	680.1	2762.6	1815.8	3028.1	3558	2727.3	2058.5	2647.6	2121.4	1352.1	2244.7	5025.8	2493.4	2591.9	1879.9	2386.4	2313.6	2671.8	1986.5	2254.9	4352.2	650.8	1357.5	758.6	1671.8	993.4	1145.8	2181.1	1814.8	2168.1
L07033_at	132.4	235.6	125.7	276.1	276.6	164	146.8	164.2	401	250.7	145.8	214.3	112.3	190.8	117.4	236.6	345.9	200.8	196	89.7	98	187.9	258.9	213.3	278.2	205.5	126	321.7	231.5	386.1
L07493_at	154.3	1	88.3	161.5	88.7	120.6	61.1	161.9	106.8	74.9	1	46.7	103.2	110	150	113.5	76.3	240.1	65.2	127.2	13.1	228.8	198.9	140.5	98.6	143.8	177.5	154	139.8	159.9
L07548_at	252	179.4	526.8	291.8	501.2	192.3	671.3	579.5	370.3	401.6	1	660	125.2	546.3	276.2	181.5	515.1	211.8	1	242.8	119.5	287.3	699.6	406.1	441.7	586.7	131.3	845.1	566	445.2
L07594_at	115.8	1	1	120.9	1	77.5	1	78	295.9	97.1	1	155.4	1	123.7	18.6	49.2	196.2	186.6	1	1	74	148.7	114.5	96.7	121.6	145.3	80.1	43.6	128.1	143.7
L07597_at	92.9	8.1	1	50.7	1	2	42.8	19.9	101.3	79.4	1	1.3	1	26	145.3	87.1	52.3	144.1	65.3	168.4	68.2	89.4	1	181.3	1	130.6	56.2	83.7	235.8	84.8
L07633_at	1011.3	944.3	1488.2	1000.9	813.6	1223.3	894.5	1122.3	481.7	693.7	745.5	897.1	619.9	898.2	1054.2	890.2	691.4	963.3	1016.2	1167.8	671.4	932	1045.1	1174.3	731	1158.8	1268	879.9	1943.5	1470.7
L07648_at	236.6	123.2	200.9	76.3	217.9	94.6	167.5	319.4	245.5	158.6	309.9	132.4	407.1	127	174.3	52.9	122.7	107.7	43.8	140.8	192.6	251.1	123.8	307.7	404	411.9	282.8	212.3	132.3	188.6
L07758_at	227.9	170.7	237.2	147.8	1	167.7	167.6	206.9	201.1	181	301.8	191.5	265.1	177	141.5	172.4	176.8	118.5	138.7	215.1	143.3	271.5	220.4	199.6	233.2	296.8	169.7	137.8	161.9	130.9
L07956_at	118.7	1	1	41.5	1	30.1	56.3	1	114.2	1	1	1	114.3	76.6	17.7	68.9	48.2	1	1	23	41.6	109.5	103	181.7	51.6	163.1	80.2	1	69.3	1
L08069_at	594.5	282.1	248.5	619.6	334	542.7	283.1	229.6	278.7	120.9	168	408.1	391.5	334	401.4	473.8	501.2	281.9	261.7	473	305	741.6	295.3	859.2	220.5	778.5	444.2	95.1	754.1	264.8
L08187_at	118.1	1	128.8	180.4	1	178.5	142.6	65.25	1	205.7	1	228	1	1	162	167.6	174.5	74.2	192.5	101.1	114.4	88	98.1	66.8	230.6	97.7	108.8	1	1	168.2
L08246_at	572.8	369.2	279.8	246	275.7	496.3	338.7	1619.4	495.8	510.8	483.7	473	998.9	857.6	1009.2	450.8	1288.4	276.7	1073.1	1490.9	721.4	718.1	364.3	640.9	492.4	457.7	646.5	336.9	687.2	386
L08488_at	507.9	218.6	84.4	57	332.5	1	84.4	1	125.3	34.8	1	120.3	29.7	136.3	113.3	46	91.8	71.8	93.2	224.5	29.9	131.3	142.8	191.5	1	120.1	105.4	216.7	254.4	203.4
L08666_at	896	484.8	443.6	1116.1	784.4	831.6	585.9	1185.6	549.1	749.7	514.2	769.7	582.5	746.5	646.6	944.5	779.8	401.1	670.9	1169.5	689.4	779.6	851.6	876.8	554.9	560.4	1220	1248.3	765.7	1252.6
L08835_rna2_s_at	244.2	371.2	361.5	422.7	1	296.6	328.6	382	418.3	1057.6	453.9	504.2	875.6	295	260.1	527.6	399.3	773.8	255.4	178.1	541.5	301.6	302.8	233.2	347.5	256.1	213.3	319.8	304.4	1
L08904_at	74.4	61.5	1	1	1	136.7	1	1	178.6	1	1	116.1	125.2	92.7	89.8	106.9	95	1	140.6	171.3	105.1	149.6	107.4	53.2	29.8	54.7	149.7	54.2	47.7	1
L09209_s_at	938.3	742.6	537.7	825.4	983.8	1344.5	943.5	610.8	1065.5	1196.6	510.7	1130.6	391.8	976.2	588	673.8	2224.3	623.1	564.1	791.3	660	905.1	1048.3	988.3	886	991.3	643.9	1651.1	771.7	1199.5
L09229_s_at	204.3	242.1	349.9	838	1	280.1	266.4	439.2	249.7	524	1	1	129.6	260	58.2	188	146.3	1	250.2	133.8	1298.2	406	228.9	170.8	1195.5	482.7	343.3	84.9	179.7	1
L09235_at	135.7	85.1	1	109.7	100.9	103.7	125.4	84.5	77.4	99.3	1	49.7	51.4	85.3	92.3	28	1	35	14.5	47.7	23.1	57	52.3	198.3	89.4	126.6	108.3	114.5	167.6	75.9
L09260_at	485.5	211.8	532.2	371.5	270.9	383.3	489.9	519.5	557.6	495.7	424.3	274.8	455.4	422.2	424.4	372.8	365.2	275.9	432.7	247.5	351.3	653.1	363.1	406.1	805.1	360.3	641.5	426.3	390.7	333.5
L09604_at	801.6	1240.8	2874	1910.6	2828.7	1328.4	979	2016	1417.4	3275.1	2043	2184.4	1600.3	1285.8	2127.8	2331.6	1049.9	1661.8	2195.6	2508	1077.1	745.2	1799.9	919.7	1064.8	1263.6	883.5	1680.5	1225.9	1268
L09717_at	96.6	91.2	1	69.6	99.3	1	1	42.7	45.6	104	1	1	1	57	177	57.1	1	59.4	1	80.7	1	96.1	71.1	132.1	86.3	78	159.7	66.7	88.7	1
L10284_at	900.4	1115.2	795.4	1573.7	1163.5	1698	1650.1	1245.7	1023.7	1081.3	1560.5	1039.8	988.1	931.3	1226.4	1100.3	768.5	1753.2	677.3	1454.7	788.4	893.7	915.4	1069.1	942	1204.7	1060.6	1215.9	1240.5	1241.4
L10338_s_at	99.7	193.5	66.5	82.8	1	115	138.1	116.4	94.9	95.3	243.5	103.1	389.7	97.1	167.9	111.8	138.1	102.4	152.7	101.2	218	78.7	66.2	58.5	115	65.9	96.1	114.2	77.4	1
L10378_at	115.8	221.5	165.3	232	212.6	212.5	213.2	225.3	112.2	225.9	509.1	182	227.1	136.2	104.9	141.1	178	131.9	45.55	99	124.6	172.7	136.6	106.9	184.1	246.7	102.9	232.8	197.2	230.5
L10413_at	456.3	263.8	323.2	400.9	548.4	372.1	190.6	468.7	379.7	439.5	314.9	384.7	412.4	358.2	304.2	497.5	455.2	519.3	261.8	360.6	391.5	481.2	441.2	868	239.7	816	474.7	393.6	343	327
L10678_at	355.6	370.5	611.9	629.4	518.1	255.6	457.7	601.8	1009.6	670.1	1	520.5	738.3	342.6	212.5	656	541.3	1034.9	312.2	206.3	182.5	947.6	976.5	998.3	1300.4	829.2	628.2	742.2	722.4	951.4
L10838_at	799.2	598.2	631.4	615.9	571.1	640.8	549.5	697.7	621.1	469	281.2	503.8	1236.6	692	355.5	527.5	642.3	453.8	467.6	505.2	311.7	862.4	575.6	975.4	714.3	815.9	560.3	419	655.9	501.4
L10910_at	251.9	1	89.5	69.8	121.7	65.6	103.6	163.7	248.8	86.1	199.7	125.9	227.8	202.2	41.2	159.9	155.4	175.2	1	203	63.7	429.6	260.5	316.1	235.9	289.8	247.6	44.2	195.3	92.1
L11066_at	575	392.1	351.4	780.9	847.7	691.8	475	838.7	604.4	399.4	369.3	357.5	541.1	436.2	448.1	755.7	458.4	700.9	252.1	665.5	395.1	844.7	723.4	983.9	511.9	679.1	567.8	593	611.2	478
L11284_at	221.5	112.3	174.6	154.5	108.9	200.9	190.2	139.7	175.7	123.3	1	93.6	175.4	128.1	125.7	1	151.7	96.2	1	190.4	137.8	276.4	199.7	241.5	267.1	221	184.8	138.4	151.1	141.5
L11285_at	310.2	458.1	282.7	559.2	488.9	660.3	500.2	704.7	362.6	489	416.9	366.4	658.8	393.9	667.2	766.5	212.3	829.9	448.1	575.6	422.3	242.2	332.3	342.2	226	369.7	357.3	716.8	418.3	725.9
L11370_at	536.5	614.2	520.7	932.2	839	558.8	766.4	984.1	869	749.3	1353.7	588.4	198.4	615	518.6	671.2	251	912.9	548.5	421.1	288.2	616.3	965.3	784.8	674.8	742.2	381.3	471.2	620.2	783.9
L11373_at	495	390.6	263	266.6	313.7	351.4	387.2	426.4	315.5	202.6	434.7	579.4	771.9	341	589.5	528.3	351.6	173.9	358.6	463.2	417.3	378.2	253	463.7	248.8	353.6	352.3	433.6	502	326.2
L11566_at	771.7	3857.4	3395.5	3926.5	4703.2	3768.4	3890.5	4031.8	4977.6	5734.1	6713.3	6367.2	4060.9	3980.3	2744.5	2633.3	4038.3	4388.7	3584.4	2856.1	5281.6	731.5	1580	810.5	2026.8	1054.9	1490.8	2533.2	2464.8	2747.6
L11669_at	282.3	390.8	457.1	564.9	530.9	727.2	1363.7	465.1	880.3	685.1	460.7	817.5	264.4	828.8	597.9	434.4	614.5	473.7	407.6	608.9	323.5	347.3	339.7	426.6	576.7	457.7	262.4	478.3	577.7	587.6
L11672_at	727.6	673.3	1727.1	2497.4	1178.7	1622.5	1655.1	1430	1934.3	1714	574.2	729	1059.6	2425.9	620.3	510.4	1124.4	842.3	253	815.6	487.3	1200	903.3	1756.7	742.7	1277.3	764.1	649.7	1055.8	621.9
L11672_r_at	516	470.7	763.3	1969.5	843.5	931.7	748.4	669.1	924.2	766	1	465.9	306.3	1431	129.4	34.5	453.8	171.5	78.7	183.7	174.4	1179.2	620.2	1598.2	625.2	893.6	243.7	232.7	715.1	649.5
L11708_at	416.4	812.1	1793	237.6	798.4	413.3	382.2	131.5	611.5	499.5	733.5	501.7	1	349	127.8	24.75	133.8	75.7	1	83.2	73.3	545	914.1	1068.4	193.7	1067.8	37.3	1950.8	1396.1	1537
L12168_at	899.8	1351.1	1421.2	1638.6	1606.2	1451.6	1625.5	1796.6	1237.3	1018.9	1021.5	1622.3	778.8	1345.3	1726.7	1445.3	1301.3	818.5	1500	1649.5	1398.1	927.5	1584.4	1068.4	1583.5	1200.7	1027.1	1286.2	1482.2	1589.8
L12350_at	238.2	70.3	281	15.25	1	39.7	1	241.3	32.3	109	1	558.9	63.3	210.7	151.2	87.2	302.9	65.1	111.7	68.5	301.7	283.3	362.7	19.7	1	25.6	611.9	1	1	57
